day,symbol,spread
10/14/2022,GBPCAD,0.00084
12/6/2022,GBPCAD,0.00048
2/19/2023,GBPCAD,0.00034
8/7/2022,GBPCAD,0.00058
9/25/2022,GBPCAD,0.00084
9/1/2022,GBPCAD,0.00051
11/9/2022,GBPCAD,0.00058
11/15/2022,GBPCAD,0.00051
11/28/2022,GBPCAD,0.00048
1/3/2023,GBPCAD,0.00027
12/7/2022,GBPCAD,0.00051
12/16/2022,GBPCAD,0.00051
9/20/2022,GBPCAD,0.00048
2/1/2023,GBPCAD,0.00027
2/10/2023,GBPCAD,0.00027
11/29/2022,GBPCAD,0.00048
2/27/2023,GBPCAD,0.00027
8/8/2022,GBPCAD,0.00047
10/18/2022,GBPCAD,0.00061
2/26/2023,GBPCAD,0.00041
10/20/2022,GBPCAD,0.00051
12/26/2022,GBPCAD,0.00084
9/30/2022,GBPCAD,0.00084
10/9/2022,GBPCAD,0.00084
12/28/2022,GBPCAD,0.00051
2/3/2023,GBPCAD,0.00024
8/9/2022,GBPCAD,0.00041
8/21/2022,GBPCAD,0.0005
9/28/2022,GBPCAD,0.00084
11/2/2022,GBPCAD,0.00084
11/8/2022,GBPCAD,0.00058
12/12/2022,GBPCAD,0.00048
8/4/2022,GBPCAD,0.00044
11/6/2022,GBPCAD,0.00084
1/27/2023,GBPCAD,0.00024
9/12/2022,GBPCAD,0.00041
9/16/2022,GBPCAD,0.00048
8/23/2022,GBPCAD,0.00047
1/25/2023,GBPCAD,0.00027
1/18/2023,GBPCAD,0.00027
1/9/2023,GBPCAD,0.00024
11/1/2022,GBPCAD,0.00051
11/13/2022,GBPCAD,0.00084
11/21/2022,GBPCAD,0.00047
12/25/2022,GBPCAD,0.00084
1/5/2023,GBPCAD,0.00027
1/19/2023,GBPCAD,0.00024
1/11/2023,GBPCAD,0.00024
1/12/2023,GBPCAD,0.00027
10/23/2022,GBPCAD,0.00084
1/29/2023,GBPCAD,0.00034
8/16/2022,GBPCAD,0.00044
8/29/2022,GBPCAD,0.00047
9/14/2022,GBPCAD,0.00044
11/14/2022,GBPCAD,0.00061
2/21/2023,GBPCAD,0.00027
3/1/2023,GBPCAD,0.00027
1/4/2023,GBPCAD,0.00027
10/12/2022,GBPCAD,0.00084
11/20/2022,GBPCAD,0.0006
8/22/2022,GBPCAD,0.00044
10/21/2022,GBPCAD,0.00084
8/15/2022,GBPCAD,0.00044
12/9/2022,GBPCAD,0.00051
7/29/2022,GBPCAD,0.00052
9/4/2022,GBPCAD,0.0005
10/13/2022,GBPCAD,0.00084
1/1/2023,GBPCAD,0.00084
9/22/2022,GBPCAD,0.00054
10/2/2022,GBPCAD,0.00084
8/25/2022,GBPCAD,0.00051
8/26/2022,GBPCAD,0.0005
2/24/2023,GBPCAD,0.00027
12/30/2022,GBPCAD,0.00051
10/17/2022,GBPCAD,0.00061
1/10/2023,GBPCAD,0.00027
8/18/2022,GBPCAD,0.00044
8/19/2022,GBPCAD,0.00047
12/13/2022,GBPCAD,0.00051
2/5/2023,GBPCAD,0.00037
2/9/2023,GBPCAD,0.00027
1/20/2023,GBPCAD,0.00024
8/1/2022,GBPCAD,0.00047
8/10/2022,GBPCAD,0.00047
10/30/2022,GBPCAD,0.00084
11/11/2022,GBPCAD,0.00061
9/2/2022,GBPCAD,0.00048
9/21/2022,GBPCAD,0.00084
9/15/2022,GBPCAD,0.00044
2/28/2023,GBPCAD,0.00027
8/30/2022,GBPCAD,0.00055
2/13/2023,GBPCAD,0.00024
2/23/2023,GBPCAD,0.00027
12/5/2022,GBPCAD,0.00051
2/16/2023,GBPCAD,0.00027
11/27/2022,GBPCAD,0.00084
12/23/2022,GBPCAD,0.00047
10/11/2022,GBPCAD,0.00064
10/26/2022,GBPCAD,0.00061
2/6/2023,GBPCAD,0.00024
9/19/2022,GBPCAD,0.00038
1/6/2023,GBPCAD,0.00027
10/4/2022,GBPCAD,0.00057
11/23/2022,GBPCAD,0.00047
12/1/2022,GBPCAD,0.00051
12/22/2022,GBPCAD,0.00047
2/15/2023,GBPCAD,0.00027
2/20/2023,GBPCAD,0.00027
8/14/2022,GBPCAD,0.00061
10/24/2022,GBPCAD,0.00054
2/22/2023,GBPCAD,0.00027
9/27/2022,GBPCAD,0.00084
10/3/2022,GBPCAD,0.00084
10/27/2022,GBPCAD,0.00061
10/28/2022,GBPCAD,0.00051
11/22/2022,GBPCAD,0.00047
1/15/2023,GBPCAD,0.00061
1/22/2023,GBPCAD,0.00084
12/29/2022,GBPCAD,0.00048
1/8/2023,GBPCAD,0.00041
2/14/2023,GBPCAD,0.00027
10/31/2022,GBPCAD,0.00054
11/3/2022,GBPCAD,0.00061
10/9/2022,GBPCHF,0.00038
10/20/2022,GBPCHF,0.00035
8/8/2022,GBPCHF,0.00038
12/1/2022,GBPCHF,0.00036
2/27/2023,GBPCHF,0.00032
9/8/2022,GBPCHF,0.00026
2/3/2023,GBPCHF,0.0003
8/18/2022,GBPCHF,0.00026
8/31/2022,GBPCHF,0.00026
10/30/2022,GBPCHF,0.0015
11/20/2022,GBPCHF,0.00061
12/18/2022,GBPCHF,0.0015
9/26/2022,GBPCHF,0.00035
11/22/2022,GBPCHF,0.00035
1/8/2023,GBPCHF,0.00061
1/16/2023,GBPCHF,0.00035
1/12/2023,GBPCHF,0.00031
8/16/2022,GBPCHF,0.00026
8/25/2022,GBPCHF,0.00026
12/8/2022,GBPCHF,0.00036
11/4/2022,GBPCHF,0.0003
9/13/2022,GBPCHF,0.00026
11/30/2022,GBPCHF,0.00036
9/11/2022,GBPCHF,0.00038
1/6/2023,GBPCHF,0.00035
11/21/2022,GBPCHF,0.00035
12/19/2022,GBPCHF,0.00036
8/4/2022,GBPCHF,0.00044
9/1/2022,GBPCHF,0.00026
2/14/2023,GBPCHF,0.00031
8/1/2022,GBPCHF,0.00043
8/12/2022,GBPCHF,0.00037
1/22/2023,GBPCHF,0.00041
1/13/2023,GBPCHF,0.00035
1/17/2023,GBPCHF,0.00031
8/7/2022,GBPCHF,0.00051
9/20/2022,GBPCHF,0.00026
9/12/2022,GBPCHF,0.00026
10/4/2022,GBPCHF,0.00031
9/29/2022,GBPCHF,0.00028
10/13/2022,GBPCHF,0.00035
8/10/2022,GBPCHF,0.00041
9/6/2022,GBPCHF,0.00026
9/22/2022,GBPCHF,0.00029
11/28/2022,GBPCHF,0.00035
2/20/2023,GBPCHF,0.00032
8/28/2022,GBPCHF,0.00038
12/22/2022,GBPCHF,0.00043
11/18/2022,GBPCHF,0.00035
2/6/2023,GBPCHF,0.0003
8/26/2022,GBPCHF,0.00026
9/19/2022,GBPCHF,0.00027
12/26/2022,GBPCHF,0.0015
1/24/2023,GBPCHF,0.00041
2/8/2023,GBPCHF,0.0003
11/27/2022,GBPCHF,0.0007
8/24/2022,GBPCHF,0.00026
8/9/2022,GBPCHF,0.00038
9/21/2022,GBPCHF,0.00027
2/13/2023,GBPCHF,0.00031
8/5/2022,GBPCHF,0.00044
12/13/2022,GBPCHF,0.00032
1/1/2023,GBPCHF,0.0015
10/3/2022,GBPCHF,0.00028
11/29/2022,GBPCHF,0.00028
11/25/2022,GBPCHF,0.00031
2/1/2023,GBPCHF,0.00033
8/2/2022,GBPCHF,0.0004
12/20/2022,GBPCHF,0.00035
9/18/2022,GBPCHF,0.00038
10/6/2022,GBPCHF,0.00035
10/19/2022,GBPCHF,0.00031
9/4/2022,GBPCHF,0.00031
11/6/2022,GBPCHF,0.0015
10/21/2022,GBPCHF,0.00043
8/30/2022,GBPCHF,0.00026
8/19/2022,GBPCHF,0.00026
9/7/2022,GBPCHF,0.00026
2/19/2023,GBPCHF,0.0007
12/27/2022,GBPCHF,0.00035
2/2/2023,GBPCHF,0.00033
11/14/2022,GBPCHF,0.00035
9/30/2022,GBPCHF,0.00033
11/9/2022,GBPCHF,0.00035
2/24/2023,GBPCHF,0.0003
1/11/2023,GBPCHF,0.00031
8/15/2022,GBPCHF,0.00034
9/23/2022,GBPCHF,0.00027
12/6/2022,GBPCHF,0.00036
1/5/2023,GBPCHF,0.00035
2/7/2023,GBPCHF,0.0003
10/7/2022,GBPCHF,0.00029
9/15/2022,GBPCHF,0.00026
1/26/2023,GBPCHF,0.00031
12/23/2022,GBPCHF,0.00043
11/10/2022,GBPCHF,0.00031
12/14/2022,GBPCHF,0.00036
1/3/2023,GBPCHF,0.00043
11/23/2022,GBPCHF,0.00035
12/28/2022,GBPCHF,0.00035
12/30/2022,GBPCHF,0.00043
9/28/2022,GBPCHF,0.00028
11/3/2022,GBPCHF,0.00027
11/8/2022,GBPCHF,0.00031
8/23/2022,GBPCHF,0.00026
11/2/2022,GBPCHF,0.0003
11/15/2022,GBPCHF,0.00035
10/10/2022,GBPCHF,0.00035
11/11/2022,GBPCHF,0.00035
9/14/2022,GBPCHF,0.00026
11/17/2022,GBPCHF,0.00031
1/27/2023,GBPCHF,0.00036
2/26/2023,GBPCHF,0.00016
1/9/2023,GBPCHF,0.00031
7/29/2022,GBPCHF,0.00041
2/21/2023,GBPCHF,0.0003
11/24/2022,GBPCHF,0.00043
12/7/2022,GBPCHF,0.00036
12/9/2022,GBPCHF,0.00032
1/30/2023,GBPCHF,0.00036
1/31/2023,GBPCHF,0.00033
2/5/2023,GBPCHF,0.0007
10/5/2022,GBPCHF,0.00031
12/29/2022,GBPCHF,0.00043
1/15/2023,GBPCHF,0.00061
1/23/2023,GBPCHF,0.00041
2/9/2023,GBPCHF,0.00031
8/14/2022,GBPCHF,0.00055
11/16/2022,GBPCHF,0.00035
2/28/2023,GBPCHF,0.00031
10/31/2022,GBPCHF,0.00027
11/13/2022,GBPCHF,0.00061
1/25/2023,GBPCHF,0.00036
2/12/2023,GBPCHF,0.00064
2/16/2023,GBPCHF,0.0003
2/17/2023,GBPCHF,0.00031
10/14/2022,GBPCHF,0.00035
10/25/2022,GBPCHF,0.00035
10/2/2022,GBPCHF,0.00051
1/4/2023,GBPCHF,0.00035
1/29/2023,GBPCHF,0.00074
2/22/2023,GBPCHF,0.0003
9/5/2022,GBPCHF,0.00026
1/10/2023,GBPCHF,0.00031
9/25/2022,GBPCHF,0.0015
10/16/2022,GBPCHF,0.0015
12/4/2022,GBPCHF,0.00064
10/23/2022,GBPCHF,0.00061
10/24/2022,GBPCHF,0.00035
10/26/2022,GBPCHF,0.00035
10/28/2022,GBPCHF,0.00031
1/2/2023,GBPCHF,0.0015
11/7/2022,GBPCHF,0.00044
12/12/2022,GBPCHF,0.00036
12/25/2022,GBPCHF,0.0015
8/3/2022,GBPCHF,0.00041
12/2/2022,GBPCHF,0.00036
2/10/2023,GBPCHF,0.00032
8/17/2022,GBPCHF,0.00026
10/27/2022,GBPCHF,0.00031
11/1/2022,GBPCHF,0.0003
1/19/2023,GBPCHF,0.00036
9/2/2022,GBPCHF,0.00026
9/27/2022,GBPCHF,0.00025
1/20/2023,GBPCHF,0.00036
2/23/2023,GBPCHF,0.0003
10/11/2022,GBPCHF,0.00029
10/17/2022,GBPCHF,0.00031
10/18/2022,GBPCHF,0.00031
12/5/2022,GBPCHF,0.00036
3/1/2023,GBPCHF,0.00031
8/11/2022,GBPCHF,0.00037
12/11/2022,GBPCHF,0.00095
7/31/2022,GBPCHF,0.0015
12/15/2022,GBPCHF,0.00036
12/16/2022,GBPCHF,0.00032
12/21/2022,GBPCHF,0.00035
8/29/2022,GBPCHF,0.00027
9/9/2022,GBPCHF,0.00026
2/15/2023,GBPCHF,0.0003
8/21/2022,GBPCHF,0.00034
9/16/2022,GBPCHF,0.00027
8/22/2022,GBPCHF,0.00026
10/12/2022,GBPCHF,0.00035
1/18/2023,GBPCHF,0.00041
12/4/2022,GBPJPY,0.036
2/13/2023,GBPJPY,0.014
12/5/2022,GBPJPY,0.018
2/16/2023,GBPJPY,0.023
9/7/2022,GBPJPY,0.014
9/30/2022,GBPJPY,0.024
2/26/2023,GBPJPY,0.031
2/26/2023,GBPJPY,0.03
10/28/2022,GBPJPY,0.014
1/4/2023,GBPJPY,0.018
1/18/2023,GBPJPY,0.024
12/21/2022,GBPJPY,0.013
7/29/2022,GBPJPY,0.018
10/3/2022,GBPJPY,0.032
10/6/2022,GBPJPY,0.028
11/29/2022,GBPJPY,0.018
12/30/2022,GBPJPY,0.03
1/12/2023,GBPJPY,0.024
9/26/2022,GBPJPY,0.094
11/20/2022,GBPJPY,0.042
1/10/2023,GBPJPY,0.018
9/6/2022,GBPJPY,0.014
10/10/2022,GBPJPY,0.024
9/12/2022,GBPJPY,0.018
11/27/2022,GBPJPY,0.036
2/24/2023,GBPJPY,0.018
8/23/2022,GBPJPY,0.018
11/16/2022,GBPJPY,0.018
11/11/2022,GBPJPY,0.018
11/1/2022,GBPJPY,0.014
9/23/2022,GBPJPY,0.014
12/9/2022,GBPJPY,0.018
9/21/2022,GBPJPY,0.014
10/11/2022,GBPJPY,0.014
1/8/2023,GBPJPY,0.024
2/12/2023,GBPJPY,0.03
8/14/2022,GBPJPY,0.03
9/16/2022,GBPJPY,0.018
1/11/2023,GBPJPY,0.018
11/8/2022,GBPJPY,0.017
12/12/2022,GBPJPY,0.018
9/2/2022,GBPJPY,0.018
10/18/2022,GBPJPY,0.014
11/13/2022,GBPJPY,0.036
11/25/2022,GBPJPY,0.107
12/2/2022,GBPJPY,0.018
8/31/2022,GBPJPY,0.014
12/23/2022,GBPJPY,0.018
1/31/2023,GBPJPY,0.018
9/8/2022,GBPJPY,0.018
10/7/2022,GBPJPY,0.026
11/14/2022,GBPJPY,0.018
11/30/2022,GBPJPY,0.023
2/21/2023,GBPJPY,0.023
12/25/2022,GBPJPY,0.107
1/27/2023,GBPJPY,0.018
2/8/2023,GBPJPY,0.019
9/5/2022,GBPJPY,0.023
2/2/2023,GBPJPY,0.023
12/13/2022,GBPJPY,0.023
8/16/2022,GBPJPY,0.018
2/23/2023,GBPJPY,0.018
1/1/2023,GBPJPY,0.23
1/23/2023,GBPJPY,0.018
1/26/2023,GBPJPY,0.018
7/31/2022,GBPJPY,0.029
2/27/2023,GBPJPY,0.018
2/15/2023,GBPJPY,0.014
9/4/2022,GBPJPY,0.024
8/4/2022,GBPJPY,0.018
1/17/2023,GBPJPY,0.018
2/1/2023,GBPJPY,0.018
9/18/2022,GBPJPY,0.03
10/30/2022,GBPJPY,0.014
10/20/2022,GBPJPY,0.014
9/15/2022,GBPJPY,0.018
10/16/2022,GBPJPY,0.094
11/3/2022,GBPJPY,0.014
12/1/2022,GBPJPY,0.018
8/29/2022,GBPJPY,0.023
10/26/2022,GBPJPY,0.014
9/11/2022,GBPJPY,0.024
10/27/2022,GBPJPY,0.014
12/6/2022,GBPJPY,0.018
1/25/2023,GBPJPY,0.018
9/28/2022,GBPJPY,0.014
10/23/2022,GBPJPY,0.094
10/25/2022,GBPJPY,0.014
8/1/2022,GBPJPY,0.018
8/5/2022,GBPJPY,0.018
10/21/2022,GBPJPY,0.014
11/28/2022,GBPJPY,0.018
9/22/2022,GBPJPY,0.024
11/15/2022,GBPJPY,0.018
11/6/2022,GBPJPY,0.036
1/6/2023,GBPJPY,0.018
2/7/2023,GBPJPY,0.023
1/16/2023,GBPJPY,0.024
8/25/2022,GBPJPY,0.018
11/4/2022,GBPJPY,0.014
8/17/2022,GBPJPY,0.018
12/20/2022,GBPJPY,0.018
2/5/2023,GBPJPY,0.036
9/25/2022,GBPJPY,0.094
10/4/2022,GBPJPY,0.032
2/10/2023,GBPJPY,0.023
2/20/2023,GBPJPY,0.024
8/18/2022,GBPJPY,0.014
12/8/2022,GBPJPY,0.018
12/29/2022,GBPJPY,0.018
1/15/2023,GBPJPY,0.036
1/29/2023,GBPJPY,0.024
10/19/2022,GBPJPY,0.014
8/15/2022,GBPJPY,0.018
10/13/2022,GBPJPY,0.03
1/20/2023,GBPJPY,0.018
8/30/2022,GBPJPY,0.014
9/1/2022,GBPJPY,0.018
2/9/2023,GBPJPY,0.014
8/2/2022,GBPJPY,0.018
8/3/2022,GBPJPY,0.019
9/13/2022,GBPJPY,0.018
2/17/2023,GBPJPY,0.014
8/10/2022,GBPJPY,0.018
12/28/2022,GBPJPY,0.018
8/11/2022,GBPJPY,0.018
11/17/2022,GBPJPY,0.018
10/2/2022,GBPJPY,0.058
11/18/2022,GBPJPY,0.018
10/31/2022,GBPJPY,0.014
11/9/2022,GBPJPY,0.018
11/2/2022,GBPJPY,0.014
10/14/2022,GBPJPY,0.028
12/18/2022,GBPJPY,0.03
1/30/2023,GBPJPY,0.018
8/8/2022,GBPJPY,0.018
2/3/2023,GBPJPY,0.017
8/26/2022,GBPJPY,0.018
9/27/2022,GBPJPY,0.024
12/15/2022,GBPJPY,0.018
9/29/2022,GBPJPY,0.024
12/26/2022,GBPJPY,0.107
9/9/2022,GBPJPY,0.018
10/9/2022,GBPJPY,0.094
10/12/2022,GBPJPY,0.024
2/6/2023,GBPJPY,0.019
2/22/2023,GBPJPY,0.017
11/23/2022,GBPJPY,0.023
8/22/2022,GBPJPY,0.018
10/5/2022,GBPJPY,0.03
12/7/2022,GBPJPY,0.018
8/7/2022,GBPJPY,0.025
10/17/2022,GBPJPY,0.014
11/7/2022,GBPJPY,0.018
11/24/2022,GBPJPY,0.018
1/3/2023,GBPJPY,0.017
8/9/2022,GBPJPY,0.018
1/13/2023,GBPJPY,0.018
1/9/2023,GBPJPY,0.018
8/24/2022,GBPJPY,0.018
1/5/2023,GBPJPY,0.018
3/1/2023,GBPJPY,0.019
9/20/2022,GBPJPY,0.018
12/11/2022,GBPJPY,0.03
12/22/2022,GBPJPY,0.018
9/14/2022,GBPJPY,0.018
12/14/2022,GBPJPY,0.018
1/22/2023,GBPJPY,0.036
11/21/2022,GBPJPY,0.018
1/2/2023,GBPJPY,0.107
2/28/2023,GBPJPY,0.018
8/19/2022,GBPJPY,0.018
2/19/2023,GBPJPY,0.03
9/19/2022,GBPJPY,0.018
12/16/2022,GBPJPY,0.018
8/28/2022,GBPJPY,0.042
11/22/2022,GBPJPY,0.018
12/19/2022,GBPJPY,0.018
8/21/2022,GBPJPY,0.03
10/24/2022,GBPJPY,0.014
11/10/2022,GBPJPY,0.018
12/27/2022,GBPJPY,0.018
8/12/2022,GBPJPY,0.019
1/19/2023,GBPJPY,0.018
1/24/2023,GBPJPY,0.018
2/14/2023,GBPJPY,0.023
8/14/2022,GBPMXN,0.0201
1/2/2023,GBPMXN,0.0201
10/5/2022,GBPMXN,0.0089
11/28/2022,GBPMXN,0.0073
9/12/2022,GBPMXN,0.0069
12/20/2022,GBPMXN,0.0075
12/25/2022,GBPMXN,0.0201
12/12/2022,GBPMXN,0.0078
8/1/2022,GBPMXN,0.0089
1/5/2023,GBPMXN,0.0052
8/3/2022,GBPMXN,0.0089
8/5/2022,GBPMXN,0.0088
9/9/2022,GBPMXN,0.008
12/16/2022,GBPMXN,0.0088
1/30/2023,GBPMXN,0.0052
2/19/2023,GBPMXN,0.0201
11/27/2022,GBPMXN,0.0201
9/30/2022,GBPMXN,0.0106
10/7/2022,GBPMXN,0.011
1/29/2023,GBPMXN,0.0201
12/15/2022,GBPMXN,0.0201
2/13/2023,GBPMXN,0.0052
11/30/2022,GBPMXN,0.0201
2/17/2023,GBPMXN,0.0052
8/24/2022,GBPMXN,0.0091
8/7/2022,GBPMXN,0.0201
8/7/2022,GBPMXN,0.0106
10/10/2022,GBPMXN,0.0087
11/13/2022,GBPMXN,0.0201
8/28/2022,GBPMXN,0.0201
10/18/2022,GBPMXN,0.0089
12/7/2022,GBPMXN,0.0201
8/23/2022,GBPMXN,0.0074
9/11/2022,GBPMXN,0.0104
10/9/2022,GBPMXN,0.0138
11/9/2022,GBPMXN,0.0077
12/22/2022,GBPMXN,0.0201
2/6/2023,GBPMXN,0.0052
12/1/2022,GBPMXN,0.0074
12/27/2022,GBPMXN,0.006
2/5/2023,GBPMXN,0.0201
11/14/2022,GBPMXN,0.0092
11/24/2022,GBPMXN,0.0087
9/4/2022,GBPMXN,0.0109
9/5/2022,GBPMXN,0.0201
9/29/2022,GBPMXN,0.0201
10/25/2022,GBPMXN,0.009
12/8/2022,GBPMXN,0.0201
2/8/2023,GBPMXN,0.0052
8/9/2022,GBPMXN,0.0078
10/13/2022,GBPMXN,0.0201
12/2/2022,GBPMXN,0.0079
3/1/2023,GBPMXN,0.0052
10/21/2022,GBPMXN,0.0111
9/13/2022,GBPMXN,0.0139
9/25/2022,GBPMXN,0.0201
10/30/2022,GBPMXN,0.0201
11/10/2022,GBPMXN,0.0089
12/13/2022,GBPMXN,0.0081
10/16/2022,GBPMXN,0.0201
11/29/2022,GBPMXN,0.0201
1/9/2023,GBPMXN,0.0052
2/12/2023,GBPMXN,0.0201
2/26/2023,GBPMXN,0.0201
8/11/2022,GBPMXN,0.009
8/25/2022,GBPMXN,0.012
11/23/2022,GBPMXN,0.0093
12/4/2022,GBPMXN,0.0201
12/19/2022,GBPMXN,0.0201
1/4/2023,GBPMXN,0.0052
11/11/2022,GBPMXN,0.009
1/26/2023,GBPMXN,0.0052
10/20/2022,GBPMXN,0.0088
1/17/2023,GBPMXN,0.0052
11/2/2022,GBPMXN,0.0201
1/20/2023,GBPMXN,0.0052
1/23/2023,GBPMXN,0.0052
10/12/2022,GBPMXN,0.0201
12/18/2022,GBPMXN,0.0201
2/23/2023,GBPMXN,0.0052
9/26/2022,GBPMXN,0.0201
10/28/2022,GBPMXN,0.0091
2/7/2023,GBPMXN,0.0137
8/29/2022,GBPMXN,0.0075
12/9/2022,GBPMXN,0.0201
9/21/2022,GBPMXN,0.0201
9/22/2022,GBPMXN,0.0076
8/17/2022,GBPMXN,0.0081
8/26/2022,GBPMXN,0.0144
9/20/2022,GBPMXN,0.0079
11/6/2022,GBPMXN,0.0201
12/26/2022,GBPMXN,0.0201
10/3/2022,GBPMXN,0.0201
10/14/2022,GBPMXN,0.011
1/27/2023,GBPMXN,0.0052
1/1/2023,GBPMXN,0.0201
1/22/2023,GBPMXN,0.0201
8/30/2022,GBPMXN,0.0092
11/22/2022,GBPMXN,0.0201
2/3/2023,GBPMXN,0.0052
8/8/2022,GBPMXN,0.0092
2/14/2023,GBPMXN,0.0052
11/16/2022,GBPMXN,0.0092
1/3/2023,GBPMXN,0.0052
8/22/2022,GBPMXN,0.0201
10/11/2022,GBPMXN,0.0093
1/24/2023,GBPMXN,0.0052
8/4/2022,GBPMXN,0.009
9/27/2022,GBPMXN,0.0154
10/4/2022,GBPMXN,0.009
10/17/2022,GBPMXN,0.009
2/20/2023,GBPMXN,0.0052
8/10/2022,GBPMXN,0.0201
8/18/2022,GBPMXN,0.0201
2/27/2023,GBPMXN,0.0052
8/16/2022,GBPMXN,0.0089
9/1/2022,GBPMXN,0.0076
11/17/2022,GBPMXN,0.0089
7/31/2022,GBPMXN,0.0201
9/8/2022,GBPMXN,0.0091
10/27/2022,GBPMXN,0.0091
11/7/2022,GBPMXN,0.009
7/29/2022,GBPMXN,0.0105
9/6/2022,GBPMXN,0.008
1/19/2023,GBPMXN,0.0052
9/7/2022,GBPMXN,0.0073
12/5/2022,GBPMXN,0.0075
12/11/2022,GBPMXN,0.0201
10/24/2022,GBPMXN,0.0089
2/16/2023,GBPMXN,0.0052
1/12/2023,GBPMXN,0.0052
1/25/2023,GBPMXN,0.0052
9/18/2022,GBPMXN,0.0109
11/8/2022,GBPMXN,0.009
2/21/2023,GBPMXN,0.0052
8/19/2022,GBPMXN,0.0087
9/15/2022,GBPMXN,0.0073
2/2/2023,GBPMXN,0.0201
9/2/2022,GBPMXN,0.0077
11/1/2022,GBPMXN,0.0093
11/15/2022,GBPMXN,0.0091
8/2/2022,GBPMXN,0.0091
8/31/2022,GBPMXN,0.0089
11/3/2022,GBPMXN,0.0079
1/10/2023,GBPMXN,0.0052
1/13/2023,GBPMXN,0.0052
2/24/2023,GBPMXN,0.0052
11/21/2022,GBPMXN,0.0201
2/1/2023,GBPMXN,0.0052
12/30/2022,GBPMXN,0.0078
1/18/2023,GBPMXN,0.0052
2/9/2023,GBPMXN,0.0052
10/6/2022,GBPMXN,0.009
12/28/2022,GBPMXN,0.0062
8/12/2022,GBPMXN,0.0092
11/4/2022,GBPMXN,0.0091
2/15/2023,GBPMXN,0.0052
2/28/2023,GBPMXN,0.0052
11/18/2022,GBPMXN,0.009
8/21/2022,GBPMXN,0.0099
9/16/2022,GBPMXN,0.0139
10/2/2022,GBPMXN,0.0201
12/21/2022,GBPMXN,0.0075
12/23/2022,GBPMXN,0.0201
2/22/2023,GBPMXN,0.0052
9/23/2022,GBPMXN,0.0092
1/6/2023,GBPMXN,0.0052
1/8/2023,GBPMXN,0.0201
2/10/2023,GBPMXN,0.0053
9/14/2022,GBPMXN,0.0139
12/6/2022,GBPMXN,0.0075
1/16/2023,GBPMXN,0.0064
10/23/2022,GBPMXN,0.0201
11/20/2022,GBPMXN,0.0201
1/15/2023,GBPMXN,0.0201
9/28/2022,GBPMXN,0.0201
1/31/2023,GBPMXN,0.0052
8/15/2022,GBPMXN,0.0077
12/14/2022,GBPMXN,0.0201
12/29/2022,GBPMXN,0.0061
9/19/2022,GBPMXN,0.0072
10/26/2022,GBPMXN,0.0107
10/31/2022,GBPMXN,0.0106
10/19/2022,GBPMXN,0.0089
1/11/2023,GBPMXN,0.0052
11/25/2022,GBPMXN,0.0201
11/27/2022,GBPNZD,0.00115
12/25/2022,GBPNZD,0.003
12/21/2022,GBPNZD,0.00078
1/9/2023,GBPNZD,0.00078
2/9/2023,GBPNZD,0.00025
8/30/2022,GBPNZD,0.00088
8/5/2022,GBPNZD,0.00068
2/1/2023,GBPNZD,0.00025
10/2/2022,GBPNZD,0.00166
11/20/2022,GBPNZD,0.003
12/14/2022,GBPNZD,0.00071
1/20/2023,GBPNZD,0.00025
12/26/2022,GBPNZD,0.003
2/21/2023,GBPNZD,0.00025
9/2/2022,GBPNZD,0.00085
2/3/2023,GBPNZD,0.00025
11/8/2022,GBPNZD,0.00105
11/10/2022,GBPNZD,0.00115
11/25/2022,GBPNZD,0.003
11/28/2022,GBPNZD,0.00078
12/8/2022,GBPNZD,0.00075
1/23/2023,GBPNZD,0.00025
10/4/2022,GBPNZD,0.00122
8/25/2022,GBPNZD,0.00068
9/6/2022,GBPNZD,0.00088
1/1/2023,GBPNZD,0.003
2/6/2023,GBPNZD,0.00025
9/21/2022,GBPNZD,0.00089
11/24/2022,GBPNZD,0.00078
8/28/2022,GBPNZD,0.00153
9/20/2022,GBPNZD,0.00085
10/5/2022,GBPNZD,0.00115
1/27/2023,GBPNZD,0.00025
11/7/2022,GBPNZD,0.00095
11/11/2022,GBPNZD,0.00105
9/13/2022,GBPNZD,0.00088
12/29/2022,GBPNZD,0.00078
9/27/2022,GBPNZD,0.00112
10/24/2022,GBPNZD,0.00129
8/24/2022,GBPNZD,0.00061
1/12/2023,GBPNZD,0.00025
1/15/2023,GBPNZD,0.00082
8/29/2022,GBPNZD,0.00085
10/21/2022,GBPNZD,0.00139
2/28/2023,GBPNZD,0.00025
8/19/2022,GBPNZD,0.00061
1/5/2023,GBPNZD,0.00078
2/19/2023,GBPNZD,0.00037
10/16/2022,GBPNZD,0.00143
11/29/2022,GBPNZD,0.00078
9/1/2022,GBPNZD,0.00084
2/15/2023,GBPNZD,0.00025
2/16/2023,GBPNZD,0.00025
8/9/2022,GBPNZD,0.00061
2/2/2023,GBPNZD,0.00025
11/23/2022,GBPNZD,0.00078
7/29/2022,GBPNZD,0.00064
11/16/2022,GBPNZD,0.00078
8/2/2022,GBPNZD,0.00068
9/9/2022,GBPNZD,0.00088
11/3/2022,GBPNZD,0.00105
10/6/2022,GBPNZD,0.00112
10/9/2022,GBPNZD,0.00149
11/22/2022,GBPNZD,0.00078
12/19/2022,GBPNZD,0.00078
10/7/2022,GBPNZD,0.00122
10/27/2022,GBPNZD,0.00105
